Anchor,Positive,Negative
dataset\taming_transformer\tt-cc_spectrum\964\img048098.jpg,dataset\big_gan\big\biggan-spectrum\927\img009207.jpg,dataset\coco\coco\coco2017\train_spectrum\img095285.jpg
dataset\latent_diffusion\latentdiff_spectrum\530\img004803.jpg,dataset\taming_transformer\tt-cc_spectrum\183\img004706.jpg,dataset\coco\coco\coco2017\train_spectrum\img141386.jpg
dataset\big_gan\big\biggan-spectrum\573\img005273.jpg,dataset\big_gan\big\biggan-spectrum\339\img002675.jpg,dataset\coco\coco\coco2017\train_spectrum\img147882.jpg
dataset\taming_transformer\tt-cc_spectrum\982\img049079.jpg,dataset\taming_transformer\tt-cc_spectrum\261\img009073.jpg,dataset\coco\coco\coco2017\train_spectrum\img083839.jpg
dataset\big_gan\big\biggan-spectrum\853\img008383.jpg,dataset\latent_diffusion\latentdiff_spectrum\420\img003587.jpg,dataset\coco\coco\coco2017\train_spectrum\img107518.jpg
dataset\taming_transformer\tt-cc_spectrum\177\img004374.jpg,dataset\latent_diffusion\latentdiff_spectrum\986\img009858.jpg,dataset\coco\coco\coco2017\train_spectrum\img143454.jpg
dataset\big_gan\big\biggan-spectrum\723\img006941.jpg,dataset\big_gan\big\biggan-spectrum\542\img004937.jpg,dataset\coco\coco\coco2017\train_spectrum\img050386.jpg
dataset\big_gan\big\biggan-spectrum\56\img005125.jpg,dataset\big_gan\big\biggan-spectrum\673\img006384.jpg,dataset\coco\coco\coco2017\train_spectrum\img158880.jpg
dataset\big_gan\big\biggan-spectrum\553\img005052.jpg,dataset\big_gan\big\biggan-spectrum\692\img006596.jpg,dataset\coco\coco\coco2017\train_spectrum\img051132.jpg
dataset\latent_diffusion\latentdiff_spectrum\56\img005129.jpg,dataset\taming_transformer\tt-cc_spectrum\357\img014390.jpg,dataset\coco\coco\coco2017\train_spectrum\img093084.jpg
dataset\taming_transformer\tt-cc_spectrum\185\img004847.jpg,dataset\taming_transformer\tt-cc_spectrum\531\img024098.jpg,dataset\coco\coco\coco2017\train_spectrum\img082892.jpg
dataset\taming_transformer\tt-cc_spectrum\501\img022431.jpg,dataset\taming_transformer\tt-cc_spectrum\760\img036764.jpg,dataset\coco\coco\coco2017\train_spectrum\img085840.jpg
dataset\latent_diffusion\latentdiff_spectrum\539\img004892.jpg,dataset\big_gan\big\biggan-spectrum\801\img007817.jpg,dataset\coco\coco\coco2017\train_spectrum\img069092.jpg
dataset\taming_transformer\tt-cc_spectrum\284\img010314.jpg,dataset\latent_diffusion\latentdiff_spectrum\824\img008066.jpg,dataset\coco\coco\coco2017\train_spectrum\img054345.jpg
dataset\taming_transformer\tt-cc_spectrum\851\img041806.jpg,dataset\latent_diffusion\latentdiff_spectrum\910\img009022.jpg,dataset\coco\coco\coco2017\train_spectrum\img113108.jpg
dataset\big_gan\big\biggan-spectrum\261\img001814.jpg,dataset\taming_transformer\tt-cc_spectrum\249\img008354.jpg,dataset\coco\coco\coco2017\train_spectrum\img088904.jpg
dataset\taming_transformer\tt-cc_spectrum\702\img033597.jpg,dataset\taming_transformer\tt-cc_spectrum\45\img019520.jpg,dataset\coco\coco\coco2017\train_spectrum\img059963.jpg
dataset\big_gan\big\biggan-spectrum\47\img004128.jpg,dataset\big_gan\big\biggan-spectrum\796\img007747.jpg,dataset\coco\coco\coco2017\train_spectrum\img092779.jpg
dataset\latent_diffusion\latentdiff_spectrum\739\img007115.jpg,dataset\big_gan\big\biggan-spectrum\373\img003050.jpg,dataset\coco\coco\coco2017\train_spectrum\img084801.jpg
dataset\taming_transformer\tt-cc_spectrum\235\img007644.jpg,dataset\taming_transformer\tt-cc_spectrum\583\img026923.jpg,dataset\coco\coco\coco2017\train_spectrum\img041940.jpg
dataset\big_gan\big\biggan-spectrum\78\img007568.jpg,dataset\taming_transformer\tt-cc_spectrum\636\img029888.jpg,dataset\coco\coco\coco2017\train_spectrum\img123012.jpg
dataset\taming_transformer\tt-cc_spectrum\456\img019899.jpg,dataset\latent_diffusion\latentdiff_spectrum\549\img005000.jpg,dataset\coco\coco\coco2017\train_spectrum\img067854.jpg
dataset\latent_diffusion\latentdiff_spectrum\383\img003162.jpg,dataset\big_gan\big\biggan-spectrum\234\img001517.jpg,dataset\coco\coco\coco2017\train_spectrum\img108017.jpg
dataset\big_gan\big\biggan-spectrum\165\img000746.jpg,dataset\taming_transformer\tt-cc_spectrum\628\img029417.jpg,dataset\coco\coco\coco2017\train_spectrum\img123472.jpg
dataset\latent_diffusion\latentdiff_spectrum\605\img005632.jpg,dataset\latent_diffusion\latentdiff_spectrum\716\img006867.jpg,dataset\coco\coco\coco2017\train_spectrum\img052937.jpg
dataset\big_gan\big\biggan-spectrum\198\img001104.jpg,dataset\big_gan\big\biggan-spectrum\193\img001053.jpg,dataset\coco\coco\coco2017\train_spectrum\img149071.jpg
dataset\big_gan\big\biggan-spectrum\778\img007549.jpg,dataset\latent_diffusion\latentdiff_spectrum\559\img005119.jpg,dataset\coco\coco\coco2017\train_spectrum\img147495.jpg
dataset\latent_diffusion\latentdiff_spectrum\80\img007795.jpg,dataset\big_gan\big\biggan-spectrum\841\img008258.jpg,dataset\coco\coco\coco2017\train_spectrum\img104067.jpg
dataset\taming_transformer\tt-cc_spectrum\696\img033196.jpg,dataset\taming_transformer\tt-cc_spectrum\513\img023056.jpg,dataset\coco\coco\coco2017\train_spectrum\img153664.jpg
dataset\taming_transformer\tt-cc_spectrum\876\img043186.jpg,dataset\latent_diffusion\latentdiff_spectrum\210\img001250.jpg,dataset\coco\coco\coco2017\train_spectrum\img077482.jpg
dataset\latent_diffusion\latentdiff_spectrum\627\img005872.jpg,dataset\latent_diffusion\latentdiff_spectrum\164\img000732.jpg,dataset\coco\coco\coco2017\train_spectrum\img054077.jpg
dataset\taming_transformer\tt-cc_spectrum\39\img016182.jpg,dataset\latent_diffusion\latentdiff_spectrum\940\img009359.jpg,dataset\coco\coco\coco2017\train_spectrum\img084503.jpg
dataset\taming_transformer\tt-cc_spectrum\578\img026637.jpg,dataset\big_gan\big\biggan-spectrum\356\img002861.jpg,dataset\coco\coco\coco2017\train_spectrum\img069952.jpg
dataset\taming_transformer\tt-cc_spectrum\6\img027803.jpg,dataset\latent_diffusion\latentdiff_spectrum\632\img005932.jpg,dataset\coco\coco\coco2017\train_spectrum\img132278.jpg
dataset\taming_transformer\tt-cc_spectrum\341\img013506.jpg,dataset\taming_transformer\tt-cc_spectrum\594\img027546.jpg,dataset\coco\coco\coco2017\train_spectrum\img068542.jpg
dataset\taming_transformer\tt-cc_spectrum\265\img009288.jpg,dataset\latent_diffusion\latentdiff_spectrum\919\img009116.jpg,dataset\coco\coco\coco2017\train_spectrum\img100851.jpg
dataset\taming_transformer\tt-cc_spectrum\121\img001347.jpg,dataset\taming_transformer\tt-cc_spectrum\706\img033782.jpg,dataset\coco\coco\coco2017\train_spectrum\img154238.jpg
dataset\taming_transformer\tt-cc_spectrum\536\img024327.jpg,dataset\latent_diffusion\latentdiff_spectrum\302\img002279.jpg,dataset\coco\coco\coco2017\train_spectrum\img045666.jpg
dataset\taming_transformer\tt-cc_spectrum\165\img003737.jpg,dataset\big_gan\big\biggan-spectrum\697\img006649.jpg,dataset\coco\coco\coco2017\train_spectrum\img149002.jpg
dataset\taming_transformer\tt-cc_spectrum\314\img012047.jpg,dataset\taming_transformer\tt-cc_spectrum\84\img041175.jpg,dataset\coco\coco\coco2017\train_spectrum\img149284.jpg
dataset\latent_diffusion\latentdiff_spectrum\862\img008484.jpg,dataset\latent_diffusion\latentdiff_spectrum\24\img001575.jpg,dataset\coco\coco\coco2017\train_spectrum\img056145.jpg
dataset\latent_diffusion\latentdiff_spectrum\70\img006681.jpg,dataset\big_gan\big\biggan-spectrum\358\img002887.jpg,dataset\coco\coco\coco2017\train_spectrum\img111414.jpg
dataset\taming_transformer\tt-cc_spectrum\317\img012172.jpg,dataset\latent_diffusion\latentdiff_spectrum\476\img004196.jpg,dataset\coco\coco\coco2017\train_spectrum\img052104.jpg
dataset\big_gan\big\biggan-spectrum\381\img003143.jpg,dataset\taming_transformer\tt-cc_spectrum\908\img044977.jpg,dataset\coco\coco\coco2017\train_spectrum\img055200.jpg
dataset\taming_transformer\tt-cc_spectrum\852\img041890.jpg,dataset\big_gan\big\biggan-spectrum\530\img004808.jpg,dataset\coco\coco\coco2017\train_spectrum\img109571.jpg
dataset\latent_diffusion\latentdiff_spectrum\502\img004495.jpg,dataset\taming_transformer\tt-cc_spectrum\249\img008377.jpg,dataset\coco\coco\coco2017\train_spectrum\img059330.jpg
dataset\latent_diffusion\latentdiff_spectrum\891\img008800.jpg,dataset\latent_diffusion\latentdiff_spectrum\717\img006878.jpg,dataset\coco\coco\coco2017\train_spectrum\img133289.jpg
dataset\big_gan\big\biggan-spectrum\64\img006014.jpg,dataset\taming_transformer\tt-cc_spectrum\578\img026626.jpg,dataset\coco\coco\coco2017\train_spectrum\img044378.jpg
dataset\taming_transformer\tt-cc_spectrum\966\img048169.jpg,dataset\latent_diffusion\latentdiff_spectrum\130\img000361.jpg,dataset\coco\coco\coco2017\train_spectrum\img077990.jpg
dataset\latent_diffusion\latentdiff_spectrum\651\img006149.jpg,dataset\taming_transformer\tt-cc_spectrum\211\img006338.jpg,dataset\coco\coco\coco2017\train_spectrum\img084193.jpg
dataset\big_gan\big\biggan-spectrum\218\img001334.jpg,dataset\taming_transformer\tt-cc_spectrum\210\img006276.jpg,dataset\coco\coco\coco2017\train_spectrum\img082435.jpg
dataset\latent_diffusion\latentdiff_spectrum\806\img007867.jpg,dataset\taming_transformer\tt-cc_spectrum\393\img016375.jpg,dataset\coco\coco\coco2017\train_spectrum\img122292.jpg
dataset\taming_transformer\tt-cc_spectrum\483\img021394.jpg,dataset\latent_diffusion\latentdiff_spectrum\777\img007531.jpg,dataset\coco\coco\coco2017\train_spectrum\img113004.jpg
dataset\big_gan\big\biggan-spectrum\809\img007890.jpg,dataset\latent_diffusion\latentdiff_spectrum\272\img001937.jpg,dataset\coco\coco\coco2017\train_spectrum\img066513.jpg
dataset\latent_diffusion\latentdiff_spectrum\422\img003609.jpg,dataset\latent_diffusion\latentdiff_spectrum\887\img008755.jpg,dataset\coco\coco\coco2017\train_spectrum\img056279.jpg
dataset\taming_transformer\tt-cc_spectrum\594\img027518.jpg,dataset\big_gan\big\biggan-spectrum\868\img008548.jpg,dataset\coco\coco\coco2017\train_spectrum\img102609.jpg
dataset\taming_transformer\tt-cc_spectrum\109\img000600.jpg,dataset\latent_diffusion\latentdiff_spectrum\927\img009209.jpg,dataset\coco\coco\coco2017\train_spectrum\img058119.jpg
dataset\latent_diffusion\latentdiff_spectrum\194\img001067.jpg,dataset\latent_diffusion\latentdiff_spectrum\399\img003338.jpg,dataset\coco\coco\coco2017\train_spectrum\img106878.jpg
dataset\big_gan\big\biggan-spectrum\104\img000073.jpg,dataset\latent_diffusion\latentdiff_spectrum\652\img006153.jpg,dataset\coco\coco\coco2017\train_spectrum\img082699.jpg
dataset\latent_diffusion\latentdiff_spectrum\492\img004373.jpg,dataset\big_gan\big\biggan-spectrum\895\img008845.jpg,dataset\coco\coco\coco2017\train_spectrum\img153433.jpg
dataset\latent_diffusion\latentdiff_spectrum\888\img008769.jpg,dataset\latent_diffusion\latentdiff_spectrum\931\img009256.jpg,dataset\coco\coco\coco2017\train_spectrum\img046613.jpg
dataset\latent_diffusion\latentdiff_spectrum\718\img006889.jpg,dataset\taming_transformer\tt-cc_spectrum\758\img036625.jpg,dataset\coco\coco\coco2017\train_spectrum\img140905.jpg
dataset\taming_transformer\tt-cc_spectrum\742\img035775.jpg,dataset\big_gan\big\biggan-spectrum\343\img002727.jpg,dataset\coco\coco\coco2017\train_spectrum\img095753.jpg
dataset\latent_diffusion\latentdiff_spectrum\688\img006542.jpg,dataset\taming_transformer\tt-cc_spectrum\993\img049669.jpg,dataset\coco\coco\coco2017\train_spectrum\img091339.jpg
dataset\big_gan\big\biggan-spectrum\62\img005796.jpg,dataset\big_gan\big\biggan-spectrum\687\img006535.jpg,dataset\coco\coco\coco2017\train_spectrum\img123166.jpg
dataset\big_gan\big\biggan-spectrum\763\img007380.jpg,dataset\taming_transformer\tt-cc_spectrum\637\img029911.jpg,dataset\coco\coco\coco2017\train_spectrum\img117537.jpg
dataset\latent_diffusion\latentdiff_spectrum\485\img004299.jpg,dataset\taming_transformer\tt-cc_spectrum\156\img003207.jpg,dataset\coco\coco\coco2017\train_spectrum\img074676.jpg
dataset\taming_transformer\tt-cc_spectrum\569\img026110.jpg,dataset\taming_transformer\tt-cc_spectrum\491\img021821.jpg,dataset\coco\coco\coco2017\train_spectrum\img109766.jpg
dataset\latent_diffusion\latentdiff_spectrum\107\img000104.jpg,dataset\latent_diffusion\latentdiff_spectrum\721\img006923.jpg,dataset\coco\coco\coco2017\train_spectrum\img043349.jpg
dataset\latent_diffusion\latentdiff_spectrum\248\img001666.jpg,dataset\big_gan\big\biggan-spectrum\794\img007720.jpg,dataset\coco\coco\coco2017\train_spectrum\img076755.jpg
dataset\taming_transformer\tt-cc_spectrum\690\img032865.jpg,dataset\big_gan\big\biggan-spectrum\715\img006858.jpg,dataset\coco\coco\coco2017\train_spectrum\img097597.jpg
dataset\latent_diffusion\latentdiff_spectrum\877\img008649.jpg,dataset\big_gan\big\biggan-spectrum\821\img008030.jpg,dataset\coco\coco\coco2017\train_spectrum\img126032.jpg
dataset\latent_diffusion\latentdiff_spectrum\537\img004877.jpg,dataset\big_gan\big\biggan-spectrum\135\img000419.jpg,dataset\coco\coco\coco2017\train_spectrum\img081722.jpg
dataset\big_gan\big\biggan-spectrum\682\img006484.jpg,dataset\latent_diffusion\latentdiff_spectrum\256\img001756.jpg,dataset\coco\coco\coco2017\train_spectrum\img051305.jpg
dataset\latent_diffusion\latentdiff_spectrum\636\img005979.jpg,dataset\taming_transformer\tt-cc_spectrum\149\img002804.jpg,dataset\coco\coco\coco2017\train_spectrum\img076451.jpg
dataset\latent_diffusion\latentdiff_spectrum\425\img003638.jpg,dataset\big_gan\big\biggan-spectrum\790\img007686.jpg,dataset\coco\coco\coco2017\train_spectrum\img112683.jpg
dataset\taming_transformer\tt-cc_spectrum\25\img008446.jpg,dataset\big_gan\big\biggan-spectrum\265\img001852.jpg,dataset\coco\coco\coco2017\train_spectrum\img052559.jpg
dataset\latent_diffusion\latentdiff_spectrum\613\img005721.jpg,dataset\big_gan\big\biggan-spectrum\916\img009086.jpg,dataset\coco\coco\coco2017\train_spectrum\img111854.jpg
dataset\latent_diffusion\latentdiff_spectrum\703\img006727.jpg,dataset\taming_transformer\tt-cc_spectrum\908\img044977.jpg,dataset\coco\coco\coco2017\train_spectrum\img105291.jpg
dataset\taming_transformer\tt-cc_spectrum\939\img046685.jpg,dataset\latent_diffusion\latentdiff_spectrum\91\img009012.jpg,dataset\coco\coco\coco2017\train_spectrum\img077109.jpg
dataset\latent_diffusion\latentdiff_spectrum\367\img002985.jpg,dataset\latent_diffusion\latentdiff_spectrum\80\img007792.jpg,dataset\coco\coco\coco2017\train_spectrum\img054917.jpg
dataset\latent_diffusion\latentdiff_spectrum\15\img000575.jpg,dataset\latent_diffusion\latentdiff_spectrum\663\img006279.jpg,dataset\coco\coco\coco2017\train_spectrum\img067355.jpg
dataset\latent_diffusion\latentdiff_spectrum\690\img006573.jpg,dataset\big_gan\big\biggan-spectrum\643\img006052.jpg,dataset\coco\coco\coco2017\train_spectrum\img059860.jpg
dataset\big_gan\big\biggan-spectrum\371\img003039.jpg,dataset\latent_diffusion\latentdiff_spectrum\874\img008612.jpg,dataset\coco\coco\coco2017\train_spectrum\img066176.jpg
dataset\taming_transformer\tt-cc_spectrum\413\img017543.jpg,dataset\taming_transformer\tt-cc_spectrum\111\img000776.jpg,dataset\coco\coco\coco2017\train_spectrum\img049674.jpg
dataset\latent_diffusion\latentdiff_spectrum\400\img003367.jpg,dataset\taming_transformer\tt-cc_spectrum\174\img004246.jpg,dataset\coco\coco\coco2017\train_spectrum\img099530.jpg
dataset\latent_diffusion\latentdiff_spectrum\154\img000626.jpg,dataset\big_gan\big\biggan-spectrum\687\img006530.jpg,dataset\coco\coco\coco2017\train_spectrum\img101388.jpg
dataset\big_gan\big\biggan-spectrum\618\img005772.jpg,dataset\latent_diffusion\latentdiff_spectrum\581\img005369.jpg,dataset\coco\coco\coco2017\train_spectrum\img092935.jpg
dataset\latent_diffusion\latentdiff_spectrum\983\img009825.jpg,dataset\taming_transformer\tt-cc_spectrum\921\img045710.jpg,dataset\coco\coco\coco2017\train_spectrum\img070227.jpg
dataset\taming_transformer\tt-cc_spectrum\317\img012172.jpg,dataset\big_gan\big\biggan-spectrum\695\img006629.jpg,dataset\coco\coco\coco2017\train_spectrum\img049638.jpg
dataset\big_gan\big\biggan-spectrum\472\img004152.jpg,dataset\taming_transformer\tt-cc_spectrum\420\img017940.jpg,dataset\coco\coco\coco2017\train_spectrum\img146154.jpg
dataset\taming_transformer\tt-cc_spectrum\143\img002519.jpg,dataset\latent_diffusion\latentdiff_spectrum\555\img005074.jpg,dataset\coco\coco\coco2017\train_spectrum\img056509.jpg
dataset\taming_transformer\tt-cc_spectrum\139\img002258.jpg,dataset\taming_transformer\tt-cc_spectrum\995\img049776.jpg,dataset\coco\coco\coco2017\train_spectrum\img087110.jpg
dataset\taming_transformer\tt-cc_spectrum\252\img008570.jpg,dataset\big_gan\big\biggan-spectrum\129\img000343.jpg,dataset\coco\coco\coco2017\train_spectrum\img154304.jpg
dataset\big_gan\big\biggan-spectrum\361\img002928.jpg,dataset\big_gan\big\biggan-spectrum\322\img002499.jpg,dataset\coco\coco\coco2017\train_spectrum\img089124.jpg
dataset\big_gan\big\biggan-spectrum\186\img000971.jpg,dataset\big_gan\big\biggan-spectrum\522\img004718.jpg,dataset\coco\coco\coco2017\train_spectrum\img134469.jpg
dataset\taming_transformer\tt-cc_spectrum\636\img029853.jpg,dataset\taming_transformer\tt-cc_spectrum\673\img031924.jpg,dataset\coco\coco\coco2017\train_spectrum\img089911.jpg
dataset\latent_diffusion\latentdiff_spectrum\685\img006510.jpg,dataset\taming_transformer\tt-cc_spectrum\934\img046431.jpg,dataset\coco\coco\coco2017\train_spectrum\img110983.jpg
dataset\big_gan\big\biggan-spectrum\553\img005056.jpg,dataset\taming_transformer\tt-cc_spectrum\596\img027646.jpg,dataset\coco\coco\coco2017\train_spectrum\img153939.jpg
dataset\latent_diffusion\latentdiff_spectrum\636\img005973.jpg,dataset\big_gan\big\biggan-spectrum\131\img000370.jpg,dataset\coco\coco\coco2017\train_spectrum\img151327.jpg
dataset\latent_diffusion\latentdiff_spectrum\103\img000065.jpg,dataset\big_gan\big\biggan-spectrum\676\img006416.jpg,dataset\coco\coco\coco2017\train_spectrum\img095615.jpg
dataset\big_gan\big\biggan-spectrum\652\img006157.jpg,dataset\taming_transformer\tt-cc_spectrum\517\img023293.jpg,dataset\coco\coco\coco2017\train_spectrum\img074680.jpg
dataset\taming_transformer\tt-cc_spectrum\645\img030375.jpg,dataset\taming_transformer\tt-cc_spectrum\571\img026282.jpg,dataset\coco\coco\coco2017\train_spectrum\img109766.jpg
dataset\taming_transformer\tt-cc_spectrum\306\img011558.jpg,dataset\big_gan\big\biggan-spectrum\409\img003453.jpg,dataset\coco\coco\coco2017\train_spectrum\img069092.jpg
dataset\big_gan\big\biggan-spectrum\409\img003452.jpg,dataset\taming_transformer\tt-cc_spectrum\284\img010330.jpg,dataset\coco\coco\coco2017\train_spectrum\img116167.jpg
dataset\latent_diffusion\latentdiff_spectrum\905\img008969.jpg,dataset\taming_transformer\tt-cc_spectrum\461\img020152.jpg,dataset\coco\coco\coco2017\train_spectrum\img150301.jpg
dataset\taming_transformer\tt-cc_spectrum\993\img049680.jpg,dataset\latent_diffusion\latentdiff_spectrum\701\img006707.jpg,dataset\coco\coco\coco2017\train_spectrum\img134657.jpg
dataset\big_gan\big\biggan-spectrum\87\img008569.jpg,dataset\taming_transformer\tt-cc_spectrum\439\img018941.jpg,dataset\coco\coco\coco2017\train_spectrum\img053435.jpg
dataset\big_gan\big\biggan-spectrum\300\img002255.jpg,dataset\big_gan\big\biggan-spectrum\478\img004210.jpg,dataset\coco\coco\coco2017\train_spectrum\img052148.jpg
