Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img126595.jpg,dataset\coco\coco\coco2017\train_spectrum\img057500.jpg,dataset\latent_diffusion\latentdiff_spectrum\741\img007146.jpg
dataset\coco\coco\coco2017\train_spectrum\img158431.jpg,dataset\coco\coco\coco2017\train_spectrum\img045474.jpg,dataset\latent_diffusion\latentdiff_spectrum\635\img005965.jpg
dataset\coco\coco\coco2017\train_spectrum\img108974.jpg,dataset\coco\coco\coco2017\train_spectrum\img064190.jpg,dataset\taming_transformer\tt-cc_spectrum\205\img005964.jpg
dataset\coco\coco\coco2017\train_spectrum\img116858.jpg,dataset\coco\coco\coco2017\train_spectrum\img150959.jpg,dataset\taming_transformer\tt-cc_spectrum\945\img047035.jpg
dataset\coco\coco\coco2017\train_spectrum\img059219.jpg,dataset\coco\coco\coco2017\train_spectrum\img130942.jpg,dataset\big_gan\big\biggan-spectrum\844\img008287.jpg
dataset\coco\coco\coco2017\train_spectrum\img084390.jpg,dataset\coco\coco\coco2017\train_spectrum\img089468.jpg,dataset\taming_transformer\tt-cc_spectrum\692\img032995.jpg
dataset\coco\coco\coco2017\train_spectrum\img116677.jpg,dataset\coco\coco\coco2017\train_spectrum\img156021.jpg,dataset\latent_diffusion\latentdiff_spectrum\159\img000675.jpg
dataset\coco\coco\coco2017\train_spectrum\img066564.jpg,dataset\coco\coco\coco2017\train_spectrum\img072743.jpg,dataset\big_gan\big\biggan-spectrum\301\img002261.jpg
dataset\coco\coco\coco2017\train_spectrum\img074038.jpg,dataset\coco\coco\coco2017\train_spectrum\img098382.jpg,dataset\taming_transformer\tt-cc_spectrum\422\img018002.jpg
dataset\coco\coco\coco2017\train_spectrum\img106203.jpg,dataset\coco\coco\coco2017\train_spectrum\img090655.jpg,dataset\taming_transformer\tt-cc_spectrum\377\img015452.jpg
dataset\coco\coco\coco2017\train_spectrum\img087436.jpg,dataset\coco\coco\coco2017\train_spectrum\img062155.jpg,dataset\latent_diffusion\latentdiff_spectrum\123\img000283.jpg
dataset\coco\coco\coco2017\train_spectrum\img119149.jpg,dataset\coco\coco\coco2017\train_spectrum\img113186.jpg,dataset\latent_diffusion\latentdiff_spectrum\83\img008128.jpg
dataset\coco\coco\coco2017\train_spectrum\img152893.jpg,dataset\coco\coco\coco2017\train_spectrum\img095817.jpg,dataset\taming_transformer\tt-cc_spectrum\452\img019659.jpg
dataset\coco\coco\coco2017\train_spectrum\img079089.jpg,dataset\coco\coco\coco2017\train_spectrum\img109740.jpg,dataset\latent_diffusion\latentdiff_spectrum\736\img007086.jpg
dataset\coco\coco\coco2017\train_spectrum\img151128.jpg,dataset\coco\coco\coco2017\train_spectrum\img105761.jpg,dataset\taming_transformer\tt-cc_spectrum\527\img023824.jpg
dataset\coco\coco\coco2017\train_spectrum\img106559.jpg,dataset\coco\coco\coco2017\train_spectrum\img142221.jpg,dataset\big_gan\big\biggan-spectrum\930\img009249.jpg
dataset\coco\coco\coco2017\train_spectrum\img114605.jpg,dataset\coco\coco\coco2017\train_spectrum\img087430.jpg,dataset\latent_diffusion\latentdiff_spectrum\454\img003954.jpg
dataset\coco\coco\coco2017\train_spectrum\img064718.jpg,dataset\coco\coco\coco2017\train_spectrum\img152207.jpg,dataset\big_gan\big\biggan-spectrum\260\img001802.jpg
dataset\coco\coco\coco2017\train_spectrum\img076314.jpg,dataset\coco\coco\coco2017\train_spectrum\img145879.jpg,dataset\taming_transformer\tt-cc_spectrum\925\img045911.jpg
dataset\coco\coco\coco2017\train_spectrum\img138634.jpg,dataset\coco\coco\coco2017\train_spectrum\img147334.jpg,dataset\taming_transformer\tt-cc_spectrum\104\img000385.jpg
dataset\coco\coco\coco2017\train_spectrum\img079020.jpg,dataset\coco\coco\coco2017\train_spectrum\img127075.jpg,dataset\latent_diffusion\latentdiff_spectrum\421\img003598.jpg
dataset\coco\coco\coco2017\train_spectrum\img092795.jpg,dataset\coco\coco\coco2017\train_spectrum\img081411.jpg,dataset\taming_transformer\tt-cc_spectrum\766\img037099.jpg
dataset\coco\coco\coco2017\train_spectrum\img150270.jpg,dataset\coco\coco\coco2017\train_spectrum\img152155.jpg,dataset\taming_transformer\tt-cc_spectrum\226\img007133.jpg
dataset\coco\coco\coco2017\train_spectrum\img119231.jpg,dataset\coco\coco\coco2017\train_spectrum\img079945.jpg,dataset\taming_transformer\tt-cc_spectrum\745\img035924.jpg
dataset\coco\coco\coco2017\train_spectrum\img076377.jpg,dataset\coco\coco\coco2017\train_spectrum\img057569.jpg,dataset\taming_transformer\tt-cc_spectrum\521\img023542.jpg
dataset\coco\coco\coco2017\train_spectrum\img100570.jpg,dataset\coco\coco\coco2017\train_spectrum\img088281.jpg,dataset\latent_diffusion\latentdiff_spectrum\56\img005120.jpg
dataset\coco\coco\coco2017\train_spectrum\img127403.jpg,dataset\coco\coco\coco2017\train_spectrum\img074217.jpg,dataset\latent_diffusion\latentdiff_spectrum\814\img007955.jpg
dataset\coco\coco\coco2017\train_spectrum\img058772.jpg,dataset\coco\coco\coco2017\train_spectrum\img089761.jpg,dataset\big_gan\big\biggan-spectrum\801\img007810.jpg
dataset\coco\coco\coco2017\train_spectrum\img124535.jpg,dataset\coco\coco\coco2017\train_spectrum\img141971.jpg,dataset\latent_diffusion\latentdiff_spectrum\14\img000468.jpg
dataset\coco\coco\coco2017\train_spectrum\img049906.jpg,dataset\coco\coco\coco2017\train_spectrum\img100146.jpg,dataset\latent_diffusion\latentdiff_spectrum\389\img003226.jpg
dataset\coco\coco\coco2017\train_spectrum\img149817.jpg,dataset\coco\coco\coco2017\train_spectrum\img042176.jpg,dataset\big_gan\big\biggan-spectrum\827\img008097.jpg
dataset\coco\coco\coco2017\train_spectrum\img045529.jpg,dataset\coco\coco\coco2017\train_spectrum\img088420.jpg,dataset\big_gan\big\biggan-spectrum\732\img007048.jpg
dataset\coco\coco\coco2017\train_spectrum\img051623.jpg,dataset\coco\coco\coco2017\train_spectrum\img078578.jpg,dataset\big_gan\big\biggan-spectrum\825\img008079.jpg
dataset\coco\coco\coco2017\train_spectrum\img041465.jpg,dataset\coco\coco\coco2017\train_spectrum\img110379.jpg,dataset\big_gan\big\biggan-spectrum\637\img005988.jpg
dataset\coco\coco\coco2017\train_spectrum\img140609.jpg,dataset\coco\coco\coco2017\train_spectrum\img095649.jpg,dataset\latent_diffusion\latentdiff_spectrum\441\img003812.jpg
dataset\coco\coco\coco2017\train_spectrum\img149802.jpg,dataset\coco\coco\coco2017\train_spectrum\img065707.jpg,dataset\latent_diffusion\latentdiff_spectrum\23\img001466.jpg
dataset\coco\coco\coco2017\train_spectrum\img132153.jpg,dataset\coco\coco\coco2017\train_spectrum\img111495.jpg,dataset\latent_diffusion\latentdiff_spectrum\345\img002745.jpg
dataset\coco\coco\coco2017\train_spectrum\img049187.jpg,dataset\coco\coco\coco2017\train_spectrum\img040860.jpg,dataset\latent_diffusion\latentdiff_spectrum\456\img003974.jpg
dataset\coco\coco\coco2017\train_spectrum\img111838.jpg,dataset\coco\coco\coco2017\train_spectrum\img133584.jpg,dataset\big_gan\big\biggan-spectrum\222\img001387.jpg
dataset\coco\coco\coco2017\train_spectrum\img106283.jpg,dataset\coco\coco\coco2017\train_spectrum\img056337.jpg,dataset\big_gan\big\biggan-spectrum\400\img003365.jpg
dataset\coco\coco\coco2017\train_spectrum\img048793.jpg,dataset\coco\coco\coco2017\train_spectrum\img087949.jpg,dataset\latent_diffusion\latentdiff_spectrum\842\img008262.jpg
dataset\coco\coco\coco2017\train_spectrum\img103458.jpg,dataset\coco\coco\coco2017\train_spectrum\img048044.jpg,dataset\big_gan\big\biggan-spectrum\115\img000197.jpg
dataset\coco\coco\coco2017\train_spectrum\img158781.jpg,dataset\coco\coco\coco2017\train_spectrum\img136016.jpg,dataset\taming_transformer\tt-cc_spectrum\377\img015454.jpg
dataset\coco\coco\coco2017\train_spectrum\img066176.jpg,dataset\coco\coco\coco2017\train_spectrum\img119312.jpg,dataset\latent_diffusion\latentdiff_spectrum\129\img000348.jpg
dataset\coco\coco\coco2017\train_spectrum\img151702.jpg,dataset\coco\coco\coco2017\train_spectrum\img110612.jpg,dataset\latent_diffusion\latentdiff_spectrum\328\img002559.jpg
dataset\coco\coco\coco2017\train_spectrum\img131990.jpg,dataset\coco\coco\coco2017\train_spectrum\img123239.jpg,dataset\big_gan\big\biggan-spectrum\544\img004954.jpg
dataset\coco\coco\coco2017\train_spectrum\img077041.jpg,dataset\coco\coco\coco2017\train_spectrum\img151034.jpg,dataset\latent_diffusion\latentdiff_spectrum\51\img004571.jpg
dataset\coco\coco\coco2017\train_spectrum\img073515.jpg,dataset\coco\coco\coco2017\train_spectrum\img050306.jpg,dataset\big_gan\big\biggan-spectrum\223\img001390.jpg
dataset\coco\coco\coco2017\train_spectrum\img150120.jpg,dataset\coco\coco\coco2017\train_spectrum\img132814.jpg,dataset\latent_diffusion\latentdiff_spectrum\332\img002600.jpg
dataset\coco\coco\coco2017\train_spectrum\img132990.jpg,dataset\coco\coco\coco2017\train_spectrum\img129713.jpg,dataset\big_gan\big\biggan-spectrum\138\img000446.jpg
dataset\coco\coco\coco2017\train_spectrum\img048593.jpg,dataset\coco\coco\coco2017\train_spectrum\img058739.jpg,dataset\latent_diffusion\latentdiff_spectrum\736\img007086.jpg
dataset\coco\coco\coco2017\train_spectrum\img060849.jpg,dataset\coco\coco\coco2017\train_spectrum\img126034.jpg,dataset\big_gan\big\biggan-spectrum\330\img002584.jpg
dataset\coco\coco\coco2017\train_spectrum\img054002.jpg,dataset\coco\coco\coco2017\train_spectrum\img042260.jpg,dataset\taming_transformer\tt-cc_spectrum\970\img048412.jpg
dataset\coco\coco\coco2017\train_spectrum\img132197.jpg,dataset\coco\coco\coco2017\train_spectrum\img089116.jpg,dataset\taming_transformer\tt-cc_spectrum\711\img034093.jpg
dataset\coco\coco\coco2017\train_spectrum\img057842.jpg,dataset\coco\coco\coco2017\train_spectrum\img116677.jpg,dataset\taming_transformer\tt-cc_spectrum\386\img015965.jpg
dataset\coco\coco\coco2017\train_spectrum\img071593.jpg,dataset\coco\coco\coco2017\train_spectrum\img056944.jpg,dataset\latent_diffusion\latentdiff_spectrum\725\img006963.jpg
dataset\coco\coco\coco2017\train_spectrum\img140862.jpg,dataset\coco\coco\coco2017\train_spectrum\img140832.jpg,dataset\taming_transformer\tt-cc_spectrum\635\img029822.jpg
dataset\coco\coco\coco2017\train_spectrum\img133612.jpg,dataset\coco\coco\coco2017\train_spectrum\img114687.jpg,dataset\big_gan\big\biggan-spectrum\660\img006247.jpg
dataset\coco\coco\coco2017\train_spectrum\img156749.jpg,dataset\coco\coco\coco2017\train_spectrum\img074931.jpg,dataset\big_gan\big\biggan-spectrum\136\img000421.jpg
dataset\coco\coco\coco2017\train_spectrum\img158242.jpg,dataset\coco\coco\coco2017\train_spectrum\img082924.jpg,dataset\big_gan\big\biggan-spectrum\659\img006225.jpg
dataset\coco\coco\coco2017\train_spectrum\img106073.jpg,dataset\coco\coco\coco2017\train_spectrum\img048551.jpg,dataset\taming_transformer\tt-cc_spectrum\513\img023065.jpg
dataset\coco\coco\coco2017\train_spectrum\img114481.jpg,dataset\coco\coco\coco2017\train_spectrum\img146752.jpg,dataset\taming_transformer\tt-cc_spectrum\896\img044287.jpg
dataset\coco\coco\coco2017\train_spectrum\img132913.jpg,dataset\coco\coco\coco2017\train_spectrum\img152683.jpg,dataset\latent_diffusion\latentdiff_spectrum\350\img002800.jpg
dataset\coco\coco\coco2017\train_spectrum\img057481.jpg,dataset\coco\coco\coco2017\train_spectrum\img056022.jpg,dataset\taming_transformer\tt-cc_spectrum\472\img020771.jpg
dataset\coco\coco\coco2017\train_spectrum\img084731.jpg,dataset\coco\coco\coco2017\train_spectrum\img126218.jpg,dataset\latent_diffusion\latentdiff_spectrum\86\img008453.jpg
dataset\coco\coco\coco2017\train_spectrum\img095301.jpg,dataset\coco\coco\coco2017\train_spectrum\img059053.jpg,dataset\taming_transformer\tt-cc_spectrum\54\img024549.jpg
dataset\coco\coco\coco2017\train_spectrum\img114756.jpg,dataset\coco\coco\coco2017\train_spectrum\img149608.jpg,dataset\big_gan\big\biggan-spectrum\280\img002021.jpg
dataset\coco\coco\coco2017\train_spectrum\img053023.jpg,dataset\coco\coco\coco2017\train_spectrum\img107062.jpg,dataset\latent_diffusion\latentdiff_spectrum\890\img008791.jpg
dataset\coco\coco\coco2017\train_spectrum\img126495.jpg,dataset\coco\coco\coco2017\train_spectrum\img044328.jpg,dataset\latent_diffusion\latentdiff_spectrum\526\img004755.jpg
dataset\coco\coco\coco2017\train_spectrum\img048747.jpg,dataset\coco\coco\coco2017\train_spectrum\img093786.jpg,dataset\big_gan\big\biggan-spectrum\496\img004417.jpg
dataset\coco\coco\coco2017\train_spectrum\img046080.jpg,dataset\coco\coco\coco2017\train_spectrum\img126630.jpg,dataset\latent_diffusion\latentdiff_spectrum\305\img002300.jpg
dataset\coco\coco\coco2017\train_spectrum\img141971.jpg,dataset\coco\coco\coco2017\train_spectrum\img075324.jpg,dataset\taming_transformer\tt-cc_spectrum\715\img034288.jpg
dataset\coco\coco\coco2017\train_spectrum\img099879.jpg,dataset\coco\coco\coco2017\train_spectrum\img048025.jpg,dataset\taming_transformer\tt-cc_spectrum\547\img024915.jpg
dataset\coco\coco\coco2017\train_spectrum\img138209.jpg,dataset\coco\coco\coco2017\train_spectrum\img091399.jpg,dataset\taming_transformer\tt-cc_spectrum\660\img031246.jpg
dataset\coco\coco\coco2017\train_spectrum\img133159.jpg,dataset\coco\coco\coco2017\train_spectrum\img074950.jpg,dataset\latent_diffusion\latentdiff_spectrum\819\img008008.jpg
dataset\coco\coco\coco2017\train_spectrum\img056338.jpg,dataset\coco\coco\coco2017\train_spectrum\img099865.jpg,dataset\big_gan\big\biggan-spectrum\132\img000385.jpg
dataset\coco\coco\coco2017\train_spectrum\img078746.jpg,dataset\coco\coco\coco2017\train_spectrum\img096188.jpg,dataset\latent_diffusion\latentdiff_spectrum\854\img008399.jpg
dataset\coco\coco\coco2017\train_spectrum\img107086.jpg,dataset\coco\coco\coco2017\train_spectrum\img138898.jpg,dataset\latent_diffusion\latentdiff_spectrum\706\img006755.jpg
dataset\coco\coco\coco2017\train_spectrum\img136630.jpg,dataset\coco\coco\coco2017\train_spectrum\img140485.jpg,dataset\latent_diffusion\latentdiff_spectrum\484\img004289.jpg
dataset\coco\coco\coco2017\train_spectrum\img088763.jpg,dataset\coco\coco\coco2017\train_spectrum\img134232.jpg,dataset\big_gan\big\biggan-spectrum\606\img005648.jpg
dataset\coco\coco\coco2017\train_spectrum\img084394.jpg,dataset\coco\coco\coco2017\train_spectrum\img097195.jpg,dataset\taming_transformer\tt-cc_spectrum\883\img043594.jpg
dataset\coco\coco\coco2017\train_spectrum\img053318.jpg,dataset\coco\coco\coco2017\train_spectrum\img105399.jpg,dataset\latent_diffusion\latentdiff_spectrum\816\img007974.jpg
dataset\coco\coco\coco2017\train_spectrum\img046049.jpg,dataset\coco\coco\coco2017\train_spectrum\img134023.jpg,dataset\big_gan\big\biggan-spectrum\752\img007265.jpg
dataset\coco\coco\coco2017\train_spectrum\img051538.jpg,dataset\coco\coco\coco2017\train_spectrum\img064745.jpg,dataset\latent_diffusion\latentdiff_spectrum\544\img004959.jpg
dataset\coco\coco\coco2017\train_spectrum\img147116.jpg,dataset\coco\coco\coco2017\train_spectrum\img051305.jpg,dataset\latent_diffusion\latentdiff_spectrum\976\img009740.jpg
dataset\coco\coco\coco2017\train_spectrum\img065727.jpg,dataset\coco\coco\coco2017\train_spectrum\img150258.jpg,dataset\latent_diffusion\latentdiff_spectrum\733\img007053.jpg
dataset\coco\coco\coco2017\train_spectrum\img129913.jpg,dataset\coco\coco\coco2017\train_spectrum\img092932.jpg,dataset\big_gan\big\biggan-spectrum\283\img002052.jpg
dataset\coco\coco\coco2017\train_spectrum\img106663.jpg,dataset\coco\coco\coco2017\train_spectrum\img127227.jpg,dataset\latent_diffusion\latentdiff_spectrum\477\img004208.jpg
dataset\coco\coco\coco2017\train_spectrum\img092941.jpg,dataset\coco\coco\coco2017\train_spectrum\img125521.jpg,dataset\big_gan\big\biggan-spectrum\320\img002477.jpg
dataset\coco\coco\coco2017\train_spectrum\img115339.jpg,dataset\coco\coco\coco2017\train_spectrum\img113511.jpg,dataset\big_gan\big\biggan-spectrum\189\img001007.jpg
dataset\coco\coco\coco2017\train_spectrum\img145380.jpg,dataset\coco\coco\coco2017\train_spectrum\img155012.jpg,dataset\taming_transformer\tt-cc_spectrum\982\img049094.jpg
dataset\coco\coco\coco2017\train_spectrum\img045492.jpg,dataset\coco\coco\coco2017\train_spectrum\img157454.jpg,dataset\taming_transformer\tt-cc_spectrum\532\img024148.jpg
dataset\coco\coco\coco2017\train_spectrum\img148919.jpg,dataset\coco\coco\coco2017\train_spectrum\img047690.jpg,dataset\latent_diffusion\latentdiff_spectrum\382\img003150.jpg
dataset\coco\coco\coco2017\train_spectrum\img136654.jpg,dataset\coco\coco\coco2017\train_spectrum\img090070.jpg,dataset\taming_transformer\tt-cc_spectrum\362\img014663.jpg
dataset\coco\coco\coco2017\train_spectrum\img132420.jpg,dataset\coco\coco\coco2017\train_spectrum\img114779.jpg,dataset\latent_diffusion\latentdiff_spectrum\707\img006768.jpg
dataset\coco\coco\coco2017\train_spectrum\img119172.jpg,dataset\coco\coco\coco2017\train_spectrum\img149673.jpg,dataset\big_gan\big\biggan-spectrum\993\img009934.jpg
dataset\coco\coco\coco2017\train_spectrum\img055320.jpg,dataset\coco\coco\coco2017\train_spectrum\img098106.jpg,dataset\taming_transformer\tt-cc_spectrum\416\img017684.jpg
dataset\coco\coco\coco2017\train_spectrum\img094216.jpg,dataset\coco\coco\coco2017\train_spectrum\img148807.jpg,dataset\taming_transformer\tt-cc_spectrum\459\img020043.jpg
dataset\coco\coco\coco2017\train_spectrum\img111078.jpg,dataset\coco\coco\coco2017\train_spectrum\img132960.jpg,dataset\big_gan\big\biggan-spectrum\324\img002512.jpg
dataset\coco\coco\coco2017\train_spectrum\img119279.jpg,dataset\coco\coco\coco2017\train_spectrum\img087304.jpg,dataset\big_gan\big\biggan-spectrum\465\img004077.jpg
dataset\coco\coco\coco2017\train_spectrum\img089545.jpg,dataset\coco\coco\coco2017\train_spectrum\img096293.jpg,dataset\latent_diffusion\latentdiff_spectrum\722\img006939.jpg
dataset\coco\coco\coco2017\train_spectrum\img046262.jpg,dataset\coco\coco\coco2017\train_spectrum\img129333.jpg,dataset\latent_diffusion\latentdiff_spectrum\192\img001049.jpg
dataset\coco\coco\coco2017\train_spectrum\img116047.jpg,dataset\coco\coco\coco2017\train_spectrum\img102670.jpg,dataset\latent_diffusion\latentdiff_spectrum\90\img008909.jpg
dataset\coco\coco\coco2017\train_spectrum\img074316.jpg,dataset\coco\coco\coco2017\train_spectrum\img142547.jpg,dataset\latent_diffusion\latentdiff_spectrum\501\img004480.jpg
dataset\coco\coco\coco2017\train_spectrum\img157301.jpg,dataset\coco\coco\coco2017\train_spectrum\img078718.jpg,dataset\latent_diffusion\latentdiff_spectrum\40\img003351.jpg
dataset\coco\coco\coco2017\train_spectrum\img075846.jpg,dataset\coco\coco\coco2017\train_spectrum\img059176.jpg,dataset\taming_transformer\tt-cc_spectrum\749\img036146.jpg
dataset\coco\coco\coco2017\train_spectrum\img155988.jpg,dataset\coco\coco\coco2017\train_spectrum\img069359.jpg,dataset\latent_diffusion\latentdiff_spectrum\171\img000811.jpg
dataset\coco\coco\coco2017\train_spectrum\img157938.jpg,dataset\coco\coco\coco2017\train_spectrum\img137523.jpg,dataset\taming_transformer\tt-cc_spectrum\688\img032749.jpg
dataset\coco\coco\coco2017\train_spectrum\img073152.jpg,dataset\coco\coco\coco2017\train_spectrum\img093682.jpg,dataset\taming_transformer\tt-cc_spectrum\101\img000208.jpg
dataset\coco\coco\coco2017\train_spectrum\img135000.jpg,dataset\coco\coco\coco2017\train_spectrum\img156047.jpg,dataset\taming_transformer\tt-cc_spectrum\32\img012313.jpg
