Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img065054.jpg,dataset\coco\coco\coco2017\train_spectrum\img137315.jpg,dataset\big_gan\big\biggan-spectrum\455\img003963.jpg
dataset\coco\coco\coco2017\train_spectrum\img132462.jpg,dataset\coco\coco\coco2017\train_spectrum\img061919.jpg,dataset\big_gan\big\biggan-spectrum\631\img005920.jpg
dataset\coco\coco\coco2017\train_spectrum\img141825.jpg,dataset\coco\coco\coco2017\train_spectrum\img057082.jpg,dataset\big_gan\big\biggan-spectrum\856\img008410.jpg
dataset\coco\coco\coco2017\train_spectrum\img096940.jpg,dataset\coco\coco\coco2017\train_spectrum\img107488.jpg,dataset\big_gan\big\biggan-spectrum\359\img002890.jpg
dataset\big_gan\big\biggan-spectrum\217\img001327.jpg,dataset\big_gan\big\biggan-spectrum\838\img008212.jpg,dataset\coco\coco\coco2017\train_spectrum\img068385.jpg
dataset\big_gan\big\biggan-spectrum\673\img006383.jpg,dataset\big_gan\big\biggan-spectrum\276\img001978.jpg,dataset\coco\coco\coco2017\train_spectrum\img131232.jpg
dataset\coco\coco\coco2017\train_spectrum\img146509.jpg,dataset\coco\coco\coco2017\train_spectrum\img153213.jpg,dataset\big_gan\big\biggan-spectrum\872\img008592.jpg
dataset\coco\coco\coco2017\train_spectrum\img148518.jpg,dataset\coco\coco\coco2017\train_spectrum\img099863.jpg,dataset\big_gan\big\biggan-spectrum\418\img003555.jpg
dataset\coco\coco\coco2017\train_spectrum\img133639.jpg,dataset\coco\coco\coco2017\train_spectrum\img075876.jpg,dataset\big_gan\big\biggan-spectrum\137\img000434.jpg
dataset\big_gan\big\biggan-spectrum\135\img000413.jpg,dataset\big_gan\big\biggan-spectrum\754\img007281.jpg,dataset\coco\coco\coco2017\train_spectrum\img077396.jpg
dataset\big_gan\big\biggan-spectrum\346\img002752.jpg,dataset\big_gan\big\biggan-spectrum\264\img001843.jpg,dataset\coco\coco\coco2017\train_spectrum\img103493.jpg
dataset\big_gan\big\biggan-spectrum\979\img009772.jpg,dataset\big_gan\big\biggan-spectrum\383\img003167.jpg,dataset\coco\coco\coco2017\train_spectrum\img093852.jpg
dataset\coco\coco\coco2017\train_spectrum\img114564.jpg,dataset\coco\coco\coco2017\train_spectrum\img046953.jpg,dataset\big_gan\big\biggan-spectrum\664\img006286.jpg
dataset\big_gan\big\biggan-spectrum\767\img007425.jpg,dataset\big_gan\big\biggan-spectrum\168\img000778.jpg,dataset\coco\coco\coco2017\train_spectrum\img069541.jpg
dataset\big_gan\big\biggan-spectrum\457\img003981.jpg,dataset\big_gan\big\biggan-spectrum\486\img004304.jpg,dataset\coco\coco\coco2017\train_spectrum\img042232.jpg
dataset\big_gan\big\biggan-spectrum\579\img005335.jpg,dataset\big_gan\big\biggan-spectrum\959\img009556.jpg,dataset\coco\coco\coco2017\train_spectrum\img146487.jpg
dataset\coco\coco\coco2017\train_spectrum\img054708.jpg,dataset\coco\coco\coco2017\train_spectrum\img137951.jpg,dataset\big_gan\big\biggan-spectrum\493\img004381.jpg
dataset\coco\coco\coco2017\train_spectrum\img116306.jpg,dataset\coco\coco\coco2017\train_spectrum\img092541.jpg,dataset\big_gan\big\biggan-spectrum\732\img007044.jpg
dataset\coco\coco\coco2017\train_spectrum\img090592.jpg,dataset\coco\coco\coco2017\train_spectrum\img058146.jpg,dataset\big_gan\big\biggan-spectrum\14\img000467.jpg
dataset\coco\coco\coco2017\train_spectrum\img071491.jpg,dataset\coco\coco\coco2017\train_spectrum\img115098.jpg,dataset\big_gan\big\biggan-spectrum\81\img007901.jpg
dataset\big_gan\big\biggan-spectrum\477\img004203.jpg,dataset\big_gan\big\biggan-spectrum\141\img000480.jpg,dataset\coco\coco\coco2017\train_spectrum\img115185.jpg
dataset\coco\coco\coco2017\train_spectrum\img049876.jpg,dataset\coco\coco\coco2017\train_spectrum\img074474.jpg,dataset\big_gan\big\biggan-spectrum\698\img006650.jpg
dataset\big_gan\big\biggan-spectrum\416\img003536.jpg,dataset\big_gan\big\biggan-spectrum\902\img008933.jpg,dataset\coco\coco\coco2017\train_spectrum\img079316.jpg
dataset\coco\coco\coco2017\train_spectrum\img158013.jpg,dataset\coco\coco\coco2017\train_spectrum\img051081.jpg,dataset\big_gan\big\biggan-spectrum\655\img006183.jpg
dataset\coco\coco\coco2017\train_spectrum\img135305.jpg,dataset\coco\coco\coco2017\train_spectrum\img107782.jpg,dataset\big_gan\big\biggan-spectrum\172\img000820.jpg
dataset\coco\coco\coco2017\train_spectrum\img099743.jpg,dataset\coco\coco\coco2017\train_spectrum\img124190.jpg,dataset\big_gan\big\biggan-spectrum\539\img004895.jpg
dataset\big_gan\big\biggan-spectrum\76\img007343.jpg,dataset\big_gan\big\biggan-spectrum\664\img006283.jpg,dataset\coco\coco\coco2017\train_spectrum\img070759.jpg
dataset\coco\coco\coco2017\train_spectrum\img139054.jpg,dataset\coco\coco\coco2017\train_spectrum\img103530.jpg,dataset\big_gan\big\biggan-spectrum\486\img004307.jpg
dataset\coco\coco\coco2017\train_spectrum\img043870.jpg,dataset\coco\coco\coco2017\train_spectrum\img098853.jpg,dataset\big_gan\big\biggan-spectrum\985\img009847.jpg
dataset\big_gan\big\biggan-spectrum\972\img009700.jpg,dataset\big_gan\big\biggan-spectrum\434\img003736.jpg,dataset\coco\coco\coco2017\train_spectrum\img147353.jpg
dataset\big_gan\big\biggan-spectrum\601\img005595.jpg,dataset\big_gan\big\biggan-spectrum\450\img003911.jpg,dataset\coco\coco\coco2017\train_spectrum\img091790.jpg
dataset\big_gan\big\biggan-spectrum\87\img008569.jpg,dataset\big_gan\big\biggan-spectrum\259\img001780.jpg,dataset\coco\coco\coco2017\train_spectrum\img076282.jpg
dataset\big_gan\big\biggan-spectrum\296\img002196.jpg,dataset\big_gan\big\biggan-spectrum\613\img005725.jpg,dataset\coco\coco\coco2017\train_spectrum\img131224.jpg
dataset\coco\coco\coco2017\train_spectrum\img095903.jpg,dataset\coco\coco\coco2017\train_spectrum\img145416.jpg,dataset\big_gan\big\biggan-spectrum\64\img006010.jpg
dataset\big_gan\big\biggan-spectrum\223\img001398.jpg,dataset\big_gan\big\biggan-spectrum\733\img007055.jpg,dataset\coco\coco\coco2017\train_spectrum\img068807.jpg
dataset\big_gan\big\biggan-spectrum\956\img009522.jpg,dataset\big_gan\big\biggan-spectrum\218\img001336.jpg,dataset\coco\coco\coco2017\train_spectrum\img151145.jpg
dataset\big_gan\big\biggan-spectrum\886\img008744.jpg,dataset\big_gan\big\biggan-spectrum\819\img008002.jpg,dataset\coco\coco\coco2017\train_spectrum\img054431.jpg
dataset\coco\coco\coco2017\train_spectrum\img130400.jpg,dataset\coco\coco\coco2017\train_spectrum\img158281.jpg,dataset\big_gan\big\biggan-spectrum\451\img003927.jpg
dataset\big_gan\big\biggan-spectrum\255\img001747.jpg,dataset\big_gan\big\biggan-spectrum\647\img006093.jpg,dataset\coco\coco\coco2017\train_spectrum\img110741.jpg
dataset\coco\coco\coco2017\train_spectrum\img148773.jpg,dataset\coco\coco\coco2017\train_spectrum\img140324.jpg,dataset\big_gan\big\biggan-spectrum\609\img005675.jpg
dataset\coco\coco\coco2017\train_spectrum\img097875.jpg,dataset\coco\coco\coco2017\train_spectrum\img128759.jpg,dataset\big_gan\big\biggan-spectrum\599\img005554.jpg
dataset\coco\coco\coco2017\train_spectrum\img062464.jpg,dataset\coco\coco\coco2017\train_spectrum\img061183.jpg,dataset\big_gan\big\biggan-spectrum\236\img001536.jpg
dataset\coco\coco\coco2017\train_spectrum\img087774.jpg,dataset\coco\coco\coco2017\train_spectrum\img046389.jpg,dataset\big_gan\big\biggan-spectrum\331\img002599.jpg
dataset\coco\coco\coco2017\train_spectrum\img154175.jpg,dataset\coco\coco\coco2017\train_spectrum\img093681.jpg,dataset\big_gan\big\biggan-spectrum\128\img000336.jpg
dataset\coco\coco\coco2017\train_spectrum\img100817.jpg,dataset\coco\coco\coco2017\train_spectrum\img129843.jpg,dataset\big_gan\big\biggan-spectrum\92\img009121.jpg
dataset\coco\coco\coco2017\train_spectrum\img084210.jpg,dataset\coco\coco\coco2017\train_spectrum\img071443.jpg,dataset\big_gan\big\biggan-spectrum\664\img006287.jpg
dataset\big_gan\big\biggan-spectrum\757\img007318.jpg,dataset\big_gan\big\biggan-spectrum\163\img000720.jpg,dataset\coco\coco\coco2017\train_spectrum\img109060.jpg
dataset\coco\coco\coco2017\train_spectrum\img063230.jpg,dataset\coco\coco\coco2017\train_spectrum\img118394.jpg,dataset\big_gan\big\biggan-spectrum\127\img000327.jpg
dataset\coco\coco\coco2017\train_spectrum\img135128.jpg,dataset\coco\coco\coco2017\train_spectrum\img126466.jpg,dataset\big_gan\big\biggan-spectrum\332\img002603.jpg
dataset\coco\coco\coco2017\train_spectrum\img120112.jpg,dataset\coco\coco\coco2017\train_spectrum\img084357.jpg,dataset\big_gan\big\biggan-spectrum\586\img005418.jpg
dataset\coco\coco\coco2017\train_spectrum\img095894.jpg,dataset\coco\coco\coco2017\train_spectrum\img110970.jpg,dataset\big_gan\big\biggan-spectrum\909\img009009.jpg
dataset\coco\coco\coco2017\train_spectrum\img112915.jpg,dataset\coco\coco\coco2017\train_spectrum\img145509.jpg,dataset\big_gan\big\biggan-spectrum\955\img009515.jpg
dataset\coco\coco\coco2017\train_spectrum\img103684.jpg,dataset\coco\coco\coco2017\train_spectrum\img113000.jpg,dataset\big_gan\big\biggan-spectrum\396\img003303.jpg
dataset\big_gan\big\biggan-spectrum\656\img006191.jpg,dataset\big_gan\big\biggan-spectrum\70\img006685.jpg,dataset\coco\coco\coco2017\train_spectrum\img129272.jpg
dataset\big_gan\big\biggan-spectrum\523\img004722.jpg,dataset\big_gan\big\biggan-spectrum\855\img008401.jpg,dataset\coco\coco\coco2017\train_spectrum\img064863.jpg
dataset\coco\coco\coco2017\train_spectrum\img129658.jpg,dataset\coco\coco\coco2017\train_spectrum\img063327.jpg,dataset\big_gan\big\biggan-spectrum\506\img004535.jpg
dataset\coco\coco\coco2017\train_spectrum\img072258.jpg,dataset\coco\coco\coco2017\train_spectrum\img140426.jpg,dataset\big_gan\big\biggan-spectrum\477\img004201.jpg
dataset\big_gan\big\biggan-spectrum\789\img007666.jpg,dataset\big_gan\big\biggan-spectrum\983\img009824.jpg,dataset\coco\coco\coco2017\train_spectrum\img158281.jpg
dataset\big_gan\big\biggan-spectrum\384\img003173.jpg,dataset\big_gan\big\biggan-spectrum\45\img003900.jpg,dataset\coco\coco\coco2017\train_spectrum\img080113.jpg
dataset\coco\coco\coco2017\train_spectrum\img119912.jpg,dataset\coco\coco\coco2017\train_spectrum\img141253.jpg,dataset\big_gan\big\biggan-spectrum\428\img003666.jpg
dataset\coco\coco\coco2017\train_spectrum\img040882.jpg,dataset\coco\coco\coco2017\train_spectrum\img095468.jpg,dataset\big_gan\big\biggan-spectrum\799\img007770.jpg
dataset\coco\coco\coco2017\train_spectrum\img130634.jpg,dataset\coco\coco\coco2017\train_spectrum\img149137.jpg,dataset\big_gan\big\biggan-spectrum\192\img001042.jpg
dataset\coco\coco\coco2017\train_spectrum\img042728.jpg,dataset\coco\coco\coco2017\train_spectrum\img136926.jpg,dataset\big_gan\big\biggan-spectrum\75\img007232.jpg
dataset\big_gan\big\biggan-spectrum\171\img000817.jpg,dataset\big_gan\big\biggan-spectrum\43\img003688.jpg,dataset\coco\coco\coco2017\train_spectrum\img113617.jpg
dataset\coco\coco\coco2017\train_spectrum\img155959.jpg,dataset\coco\coco\coco2017\train_spectrum\img057370.jpg,dataset\big_gan\big\biggan-spectrum\474\img004172.jpg
dataset\big_gan\big\biggan-spectrum\12\img000241.jpg,dataset\big_gan\big\biggan-spectrum\349\img002783.jpg,dataset\coco\coco\coco2017\train_spectrum\img049291.jpg
dataset\coco\coco\coco2017\train_spectrum\img056633.jpg,dataset\coco\coco\coco2017\train_spectrum\img151118.jpg,dataset\big_gan\big\biggan-spectrum\495\img004400.jpg
dataset\big_gan\big\biggan-spectrum\310\img002365.jpg,dataset\big_gan\big\biggan-spectrum\416\img003531.jpg,dataset\coco\coco\coco2017\train_spectrum\img121291.jpg
dataset\big_gan\big\biggan-spectrum\565\img005181.jpg,dataset\big_gan\big\biggan-spectrum\68\img006455.jpg,dataset\coco\coco\coco2017\train_spectrum\img067288.jpg
dataset\coco\coco\coco2017\train_spectrum\img042725.jpg,dataset\coco\coco\coco2017\train_spectrum\img044995.jpg,dataset\big_gan\big\biggan-spectrum\583\img005381.jpg
dataset\coco\coco\coco2017\train_spectrum\img136165.jpg,dataset\coco\coco\coco2017\train_spectrum\img147267.jpg,dataset\big_gan\big\biggan-spectrum\834\img008178.jpg
dataset\big_gan\big\biggan-spectrum\163\img000728.jpg,dataset\big_gan\big\biggan-spectrum\689\img006559.jpg,dataset\coco\coco\coco2017\train_spectrum\img073590.jpg
dataset\coco\coco\coco2017\train_spectrum\img108866.jpg,dataset\coco\coco\coco2017\train_spectrum\img155250.jpg,dataset\big_gan\big\biggan-spectrum\468\img004101.jpg
dataset\big_gan\big\biggan-spectrum\272\img001936.jpg,dataset\big_gan\big\biggan-spectrum\61\img005687.jpg,dataset\coco\coco\coco2017\train_spectrum\img156932.jpg
dataset\big_gan\big\biggan-spectrum\667\img006316.jpg,dataset\big_gan\big\biggan-spectrum\813\img007948.jpg,dataset\coco\coco\coco2017\train_spectrum\img080348.jpg
dataset\big_gan\big\biggan-spectrum\289\img002110.jpg,dataset\big_gan\big\biggan-spectrum\530\img004807.jpg,dataset\coco\coco\coco2017\train_spectrum\img100826.jpg
dataset\big_gan\big\biggan-spectrum\176\img000861.jpg,dataset\big_gan\big\biggan-spectrum\421\img003595.jpg,dataset\coco\coco\coco2017\train_spectrum\img078552.jpg
dataset\coco\coco\coco2017\train_spectrum\img137866.jpg,dataset\coco\coco\coco2017\train_spectrum\img095808.jpg,dataset\big_gan\big\biggan-spectrum\781\img007589.jpg
dataset\coco\coco\coco2017\train_spectrum\img136581.jpg,dataset\coco\coco\coco2017\train_spectrum\img089737.jpg,dataset\big_gan\big\biggan-spectrum\445\img003851.jpg
dataset\big_gan\big\biggan-spectrum\989\img009884.jpg,dataset\big_gan\big\biggan-spectrum\142\img000496.jpg,dataset\coco\coco\coco2017\train_spectrum\img041871.jpg
dataset\coco\coco\coco2017\train_spectrum\img114813.jpg,dataset\coco\coco\coco2017\train_spectrum\img064016.jpg,dataset\big_gan\big\biggan-spectrum\533\img004834.jpg
dataset\coco\coco\coco2017\train_spectrum\img069797.jpg,dataset\coco\coco\coco2017\train_spectrum\img157978.jpg,dataset\big_gan\big\biggan-spectrum\93\img009239.jpg
dataset\big_gan\big\biggan-spectrum\177\img000877.jpg,dataset\big_gan\big\biggan-spectrum\584\img005390.jpg,dataset\coco\coco\coco2017\train_spectrum\img086825.jpg
dataset\coco\coco\coco2017\train_spectrum\img126610.jpg,dataset\coco\coco\coco2017\train_spectrum\img041170.jpg,dataset\big_gan\big\biggan-spectrum\375\img003071.jpg
dataset\big_gan\big\biggan-spectrum\802\img007823.jpg,dataset\big_gan\big\biggan-spectrum\951\img009473.jpg,dataset\coco\coco\coco2017\train_spectrum\img052896.jpg
dataset\big_gan\big\biggan-spectrum\997\img009972.jpg,dataset\big_gan\big\biggan-spectrum\421\img003594.jpg,dataset\coco\coco\coco2017\train_spectrum\img103989.jpg
dataset\coco\coco\coco2017\train_spectrum\img095764.jpg,dataset\coco\coco\coco2017\train_spectrum\img098428.jpg,dataset\big_gan\big\biggan-spectrum\33\img002575.jpg
dataset\big_gan\big\biggan-spectrum\159\img000676.jpg,dataset\big_gan\big\biggan-spectrum\201\img001153.jpg,dataset\coco\coco\coco2017\train_spectrum\img108687.jpg
dataset\big_gan\big\biggan-spectrum\155\img000637.jpg,dataset\big_gan\big\biggan-spectrum\492\img004376.jpg,dataset\coco\coco\coco2017\train_spectrum\img073413.jpg
dataset\coco\coco\coco2017\train_spectrum\img135509.jpg,dataset\coco\coco\coco2017\train_spectrum\img147595.jpg,dataset\big_gan\big\biggan-spectrum\748\img007213.jpg
dataset\big_gan\big\biggan-spectrum\876\img008631.jpg,dataset\big_gan\big\biggan-spectrum\883\img008719.jpg,dataset\coco\coco\coco2017\train_spectrum\img059000.jpg
dataset\big_gan\big\biggan-spectrum\67\img006344.jpg,dataset\big_gan\big\biggan-spectrum\71\img006796.jpg,dataset\coco\coco\coco2017\train_spectrum\img111475.jpg
dataset\big_gan\big\biggan-spectrum\576\img005307.jpg,dataset\big_gan\big\biggan-spectrum\649\img006115.jpg,dataset\coco\coco\coco2017\train_spectrum\img148657.jpg
dataset\big_gan\big\biggan-spectrum\618\img005773.jpg,dataset\big_gan\big\biggan-spectrum\670\img006356.jpg,dataset\coco\coco\coco2017\train_spectrum\img090367.jpg
dataset\big_gan\big\biggan-spectrum\432\img003718.jpg,dataset\big_gan\big\biggan-spectrum\528\img004777.jpg,dataset\coco\coco\coco2017\train_spectrum\img144884.jpg
dataset\big_gan\big\biggan-spectrum\412\img003498.jpg,dataset\big_gan\big\biggan-spectrum\300\img002251.jpg,dataset\coco\coco\coco2017\train_spectrum\img120473.jpg
dataset\big_gan\big\biggan-spectrum\458\img003991.jpg,dataset\big_gan\big\biggan-spectrum\841\img008251.jpg,dataset\coco\coco\coco2017\train_spectrum\img073068.jpg
dataset\big_gan\big\biggan-spectrum\671\img006362.jpg,dataset\big_gan\big\biggan-spectrum\482\img004264.jpg,dataset\coco\coco\coco2017\train_spectrum\img118182.jpg
dataset\big_gan\big\biggan-spectrum\694\img006619.jpg,dataset\big_gan\big\biggan-spectrum\128\img000332.jpg,dataset\coco\coco\coco2017\train_spectrum\img086522.jpg
dataset\big_gan\big\biggan-spectrum\646\img006089.jpg,dataset\big_gan\big\biggan-spectrum\404\img003406.jpg,dataset\coco\coco\coco2017\train_spectrum\img156241.jpg
dataset\big_gan\big\biggan-spectrum\857\img008422.jpg,dataset\big_gan\big\biggan-spectrum\966\img009636.jpg,dataset\coco\coco\coco2017\train_spectrum\img128411.jpg
dataset\big_gan\big\biggan-spectrum\276\img001970.jpg,dataset\big_gan\big\biggan-spectrum\861\img008472.jpg,dataset\coco\coco\coco2017\train_spectrum\img145557.jpg
dataset\big_gan\big\biggan-spectrum\490\img004353.jpg,dataset\big_gan\big\biggan-spectrum\718\img006889.jpg,dataset\coco\coco\coco2017\train_spectrum\img043143.jpg
dataset\coco\coco\coco2017\train_spectrum\img140522.jpg,dataset\coco\coco\coco2017\train_spectrum\img131143.jpg,dataset\big_gan\big\biggan-spectrum\758\img007324.jpg
dataset\coco\coco\coco2017\train_spectrum\img043347.jpg,dataset\coco\coco\coco2017\train_spectrum\img048419.jpg,dataset\big_gan\big\biggan-spectrum\760\img007352.jpg
dataset\big_gan\big\biggan-spectrum\903\img008942.jpg,dataset\big_gan\big\biggan-spectrum\537\img004874.jpg,dataset\coco\coco\coco2017\train_spectrum\img059114.jpg
dataset\big_gan\big\biggan-spectrum\899\img008885.jpg,dataset\big_gan\big\biggan-spectrum\677\img006428.jpg,dataset\coco\coco\coco2017\train_spectrum\img106978.jpg
dataset\big_gan\big\biggan-spectrum\451\img003922.jpg,dataset\big_gan\big\biggan-spectrum\787\img007644.jpg,dataset\coco\coco\coco2017\train_spectrum\img142281.jpg
dataset\big_gan\big\biggan-spectrum\895\img008849.jpg,dataset\big_gan\big\biggan-spectrum\284\img002064.jpg,dataset\coco\coco\coco2017\train_spectrum\img154608.jpg
dataset\big_gan\big\biggan-spectrum\860\img008466.jpg,dataset\big_gan\big\biggan-spectrum\315\img002416.jpg,dataset\coco\coco\coco2017\train_spectrum\img126733.jpg
dataset\big_gan\big\biggan-spectrum\235\img001522.jpg,dataset\big_gan\big\biggan-spectrum\732\img007042.jpg,dataset\coco\coco\coco2017\train_spectrum\img045504.jpg
dataset\coco\coco\coco2017\train_spectrum\img087751.jpg,dataset\coco\coco\coco2017\train_spectrum\img104413.jpg,dataset\big_gan\big\biggan-spectrum\233\img001505.jpg
dataset\coco\coco\coco2017\train_spectrum\img061011.jpg,dataset\coco\coco\coco2017\train_spectrum\img082308.jpg,dataset\big_gan\big\biggan-spectrum\531\img004813.jpg
dataset\big_gan\big\biggan-spectrum\263\img001839.jpg,dataset\big_gan\big\biggan-spectrum\725\img006964.jpg,dataset\coco\coco\coco2017\train_spectrum\img050913.jpg
dataset\coco\coco\coco2017\train_spectrum\img146858.jpg,dataset\coco\coco\coco2017\train_spectrum\img118800.jpg,dataset\big_gan\big\biggan-spectrum\869\img008550.jpg
dataset\big_gan\big\biggan-spectrum\615\img005747.jpg,dataset\big_gan\big\biggan-spectrum\571\img005251.jpg,dataset\coco\coco\coco2017\train_spectrum\img119154.jpg
dataset\coco\coco\coco2017\train_spectrum\img110116.jpg,dataset\coco\coco\coco2017\train_spectrum\img121687.jpg,dataset\big_gan\big\biggan-spectrum\449\img003897.jpg
