Anchor,Positive,Negative
dataset\taming_transformer\tt-coco_spectrum\img004770.jpg,dataset\taming_transformer\tt-coco_spectrum\img003616.jpg,dataset\big_gan\big\biggan-spectrum\102\img000056.jpg
dataset\big_gan\big\biggan-spectrum\71\img006792.jpg,dataset\big_gan\big\biggan-spectrum\796\img007747.jpg,dataset\taming_transformer\tt-coco_spectrum\img001562.jpg
dataset\big_gan\big\biggan-spectrum\870\img008579.jpg,dataset\big_gan\big\biggan-spectrum\943\img009384.jpg,dataset\taming_transformer\tt-coco_spectrum\img003817.jpg
dataset\taming_transformer\tt-coco_spectrum\img004034.jpg,dataset\taming_transformer\tt-coco_spectrum\img002939.jpg,dataset\big_gan\big\biggan-spectrum\226\img001427.jpg
dataset\taming_transformer\tt-coco_spectrum\img003660.jpg,dataset\taming_transformer\tt-coco_spectrum\img002332.jpg,dataset\big_gan\big\biggan-spectrum\70\img006680.jpg
dataset\big_gan\big\biggan-spectrum\574\img005287.jpg,dataset\big_gan\big\biggan-spectrum\849\img008332.jpg,dataset\taming_transformer\tt-coco_spectrum\img004621.jpg
dataset\taming_transformer\tt-coco_spectrum\img000406.jpg,dataset\taming_transformer\tt-coco_spectrum\img000193.jpg,dataset\big_gan\big\biggan-spectrum\962\img009598.jpg
dataset\big_gan\big\biggan-spectrum\488\img004326.jpg,dataset\big_gan\big\biggan-spectrum\668\img006328.jpg,dataset\taming_transformer\tt-coco_spectrum\img003519.jpg
dataset\big_gan\big\biggan-spectrum\584\img005394.jpg,dataset\big_gan\big\biggan-spectrum\857\img008425.jpg,dataset\taming_transformer\tt-coco_spectrum\img000919.jpg
dataset\big_gan\big\biggan-spectrum\577\img005310.jpg,dataset\big_gan\big\biggan-spectrum\238\img001550.jpg,dataset\taming_transformer\tt-coco_spectrum\img002871.jpg
dataset\big_gan\big\biggan-spectrum\194\img001062.jpg,dataset\big_gan\big\biggan-spectrum\888\img008760.jpg,dataset\taming_transformer\tt-coco_spectrum\img002028.jpg
dataset\taming_transformer\tt-coco_spectrum\img004365.jpg,dataset\taming_transformer\tt-coco_spectrum\img003777.jpg,dataset\big_gan\big\biggan-spectrum\866\img008520.jpg
dataset\taming_transformer\tt-coco_spectrum\img003497.jpg,dataset\taming_transformer\tt-coco_spectrum\img004278.jpg,dataset\big_gan\big\biggan-spectrum\487\img004314.jpg
dataset\big_gan\big\biggan-spectrum\145\img000529.jpg,dataset\big_gan\big\biggan-spectrum\345\img002745.jpg,dataset\taming_transformer\tt-coco_spectrum\img000528.jpg
dataset\big_gan\big\biggan-spectrum\566\img005196.jpg,dataset\big_gan\big\biggan-spectrum\572\img005266.jpg,dataset\taming_transformer\tt-coco_spectrum\img002028.jpg
dataset\big_gan\big\biggan-spectrum\73\img007019.jpg,dataset\big_gan\big\biggan-spectrum\702\img006718.jpg,dataset\taming_transformer\tt-coco_spectrum\img001315.jpg
dataset\taming_transformer\tt-coco_spectrum\img004283.jpg,dataset\taming_transformer\tt-coco_spectrum\img003685.jpg,dataset\big_gan\big\biggan-spectrum\741\img007145.jpg
dataset\taming_transformer\tt-coco_spectrum\img000829.jpg,dataset\taming_transformer\tt-coco_spectrum\img000365.jpg,dataset\big_gan\big\biggan-spectrum\23\img001463.jpg
dataset\big_gan\big\biggan-spectrum\761\img007363.jpg,dataset\big_gan\big\biggan-spectrum\54\img004909.jpg,dataset\taming_transformer\tt-coco_spectrum\img001281.jpg
dataset\taming_transformer\tt-coco_spectrum\img000469.jpg,dataset\taming_transformer\tt-coco_spectrum\img003941.jpg,dataset\big_gan\big\biggan-spectrum\549\img005009.jpg
dataset\big_gan\big\biggan-spectrum\461\img004031.jpg,dataset\big_gan\big\biggan-spectrum\80\img007795.jpg,dataset\taming_transformer\tt-coco_spectrum\img000509.jpg
dataset\big_gan\big\biggan-spectrum\776\img007523.jpg,dataset\big_gan\big\biggan-spectrum\493\img004384.jpg,dataset\taming_transformer\tt-coco_spectrum\img000877.jpg
dataset\taming_transformer\tt-coco_spectrum\img003114.jpg,dataset\taming_transformer\tt-coco_spectrum\img003451.jpg,dataset\big_gan\big\biggan-spectrum\114\img000182.jpg
dataset\taming_transformer\tt-coco_spectrum\img002888.jpg,dataset\taming_transformer\tt-coco_spectrum\img002551.jpg,dataset\big_gan\big\biggan-spectrum\287\img002097.jpg
dataset\taming_transformer\tt-coco_spectrum\img003921.jpg,dataset\taming_transformer\tt-coco_spectrum\img003623.jpg,dataset\big_gan\big\biggan-spectrum\130\img000365.jpg
dataset\big_gan\big\biggan-spectrum\264\img001843.jpg,dataset\big_gan\big\biggan-spectrum\524\img004734.jpg,dataset\taming_transformer\tt-coco_spectrum\img004198.jpg
dataset\taming_transformer\tt-coco_spectrum\img002873.jpg,dataset\taming_transformer\tt-coco_spectrum\img003218.jpg,dataset\big_gan\big\biggan-spectrum\22\img001354.jpg
dataset\taming_transformer\tt-coco_spectrum\img000478.jpg,dataset\taming_transformer\tt-coco_spectrum\img004354.jpg,dataset\big_gan\big\biggan-spectrum\294\img002173.jpg
dataset\big_gan\big\biggan-spectrum\334\img002621.jpg,dataset\big_gan\big\biggan-spectrum\355\img002857.jpg,dataset\taming_transformer\tt-coco_spectrum\img000080.jpg
dataset\big_gan\big\biggan-spectrum\332\img002603.jpg,dataset\big_gan\big\biggan-spectrum\349\img002784.jpg,dataset\taming_transformer\tt-coco_spectrum\img000536.jpg
dataset\taming_transformer\tt-coco_spectrum\img000157.jpg,dataset\taming_transformer\tt-coco_spectrum\img004299.jpg,dataset\big_gan\big\biggan-spectrum\463\img004050.jpg
dataset\taming_transformer\tt-coco_spectrum\img003244.jpg,dataset\taming_transformer\tt-coco_spectrum\img002006.jpg,dataset\big_gan\big\biggan-spectrum\544\img004951.jpg
dataset\taming_transformer\tt-coco_spectrum\img004608.jpg,dataset\taming_transformer\tt-coco_spectrum\img004910.jpg,dataset\big_gan\big\biggan-spectrum\991\img009918.jpg
dataset\big_gan\big\biggan-spectrum\684\img006504.jpg,dataset\big_gan\big\biggan-spectrum\407\img003433.jpg,dataset\taming_transformer\tt-coco_spectrum\img002809.jpg
dataset\big_gan\big\biggan-spectrum\85\img008340.jpg,dataset\big_gan\big\biggan-spectrum\331\img002592.jpg,dataset\taming_transformer\tt-coco_spectrum\img004663.jpg
dataset\taming_transformer\tt-coco_spectrum\img004960.jpg,dataset\taming_transformer\tt-coco_spectrum\img000375.jpg,dataset\big_gan\big\biggan-spectrum\518\img004663.jpg
dataset\big_gan\big\biggan-spectrum\303\img002287.jpg,dataset\big_gan\big\biggan-spectrum\271\img001929.jpg,dataset\taming_transformer\tt-coco_spectrum\img000026.jpg
dataset\big_gan\big\biggan-spectrum\121\img000262.jpg,dataset\big_gan\big\biggan-spectrum\551\img005035.jpg,dataset\taming_transformer\tt-coco_spectrum\img004429.jpg
dataset\big_gan\big\biggan-spectrum\74\img007129.jpg,dataset\big_gan\big\biggan-spectrum\980\img009794.jpg,dataset\taming_transformer\tt-coco_spectrum\img001986.jpg
dataset\taming_transformer\tt-coco_spectrum\img002451.jpg,dataset\taming_transformer\tt-coco_spectrum\img003741.jpg,dataset\big_gan\big\biggan-spectrum\802\img007822.jpg
dataset\taming_transformer\tt-coco_spectrum\img001388.jpg,dataset\taming_transformer\tt-coco_spectrum\img003091.jpg,dataset\big_gan\big\biggan-spectrum\245\img001633.jpg
dataset\taming_transformer\tt-coco_spectrum\img003592.jpg,dataset\taming_transformer\tt-coco_spectrum\img000871.jpg,dataset\big_gan\big\biggan-spectrum\35\img002796.jpg
dataset\taming_transformer\tt-coco_spectrum\img000216.jpg,dataset\taming_transformer\tt-coco_spectrum\img000489.jpg,dataset\big_gan\big\biggan-spectrum\379\img003116.jpg
dataset\taming_transformer\tt-coco_spectrum\img003757.jpg,dataset\taming_transformer\tt-coco_spectrum\img002571.jpg,dataset\big_gan\big\biggan-spectrum\4\img003349.jpg
dataset\big_gan\big\biggan-spectrum\138\img000449.jpg,dataset\big_gan\big\biggan-spectrum\893\img008823.jpg,dataset\taming_transformer\tt-coco_spectrum\img000162.jpg
dataset\taming_transformer\tt-coco_spectrum\img004553.jpg,dataset\taming_transformer\tt-coco_spectrum\img002181.jpg,dataset\big_gan\big\biggan-spectrum\10\img000021.jpg
dataset\big_gan\big\biggan-spectrum\993\img009930.jpg,dataset\big_gan\big\biggan-spectrum\320\img002470.jpg,dataset\taming_transformer\tt-coco_spectrum\img001364.jpg
dataset\big_gan\big\biggan-spectrum\519\img004679.jpg,dataset\big_gan\big\biggan-spectrum\740\img007136.jpg,dataset\taming_transformer\tt-coco_spectrum\img001965.jpg
dataset\taming_transformer\tt-coco_spectrum\img002475.jpg,dataset\taming_transformer\tt-coco_spectrum\img003878.jpg,dataset\big_gan\big\biggan-spectrum\791\img007694.jpg
dataset\big_gan\big\biggan-spectrum\625\img005855.jpg,dataset\big_gan\big\biggan-spectrum\433\img003728.jpg,dataset\taming_transformer\tt-coco_spectrum\img001096.jpg
dataset\taming_transformer\tt-coco_spectrum\img000460.jpg,dataset\taming_transformer\tt-coco_spectrum\img003060.jpg,dataset\big_gan\big\biggan-spectrum\443\img003833.jpg
dataset\big_gan\big\biggan-spectrum\841\img008257.jpg,dataset\big_gan\big\biggan-spectrum\400\img003362.jpg,dataset\taming_transformer\tt-coco_spectrum\img002780.jpg
dataset\taming_transformer\tt-coco_spectrum\img002821.jpg,dataset\taming_transformer\tt-coco_spectrum\img002493.jpg,dataset\big_gan\big\biggan-spectrum\520\img004691.jpg
dataset\taming_transformer\tt-coco_spectrum\img002257.jpg,dataset\taming_transformer\tt-coco_spectrum\img003687.jpg,dataset\big_gan\big\biggan-spectrum\606\img005648.jpg
dataset\taming_transformer\tt-coco_spectrum\img003383.jpg,dataset\taming_transformer\tt-coco_spectrum\img003964.jpg,dataset\big_gan\big\biggan-spectrum\718\img006882.jpg
dataset\taming_transformer\tt-coco_spectrum\img002567.jpg,dataset\taming_transformer\tt-coco_spectrum\img004467.jpg,dataset\big_gan\big\biggan-spectrum\697\img006646.jpg
dataset\taming_transformer\tt-coco_spectrum\img004009.jpg,dataset\taming_transformer\tt-coco_spectrum\img002059.jpg,dataset\big_gan\big\biggan-spectrum\385\img003187.jpg
dataset\big_gan\big\biggan-spectrum\268\img001882.jpg,dataset\big_gan\big\biggan-spectrum\201\img001152.jpg,dataset\taming_transformer\tt-coco_spectrum\img001107.jpg
dataset\taming_transformer\tt-coco_spectrum\img002345.jpg,dataset\taming_transformer\tt-coco_spectrum\img000869.jpg,dataset\big_gan\big\biggan-spectrum\855\img008402.jpg
dataset\big_gan\big\biggan-spectrum\811\img007921.jpg,dataset\big_gan\big\biggan-spectrum\761\img007361.jpg,dataset\taming_transformer\tt-coco_spectrum\img003948.jpg
dataset\big_gan\big\biggan-spectrum\33\img002579.jpg,dataset\big_gan\big\biggan-spectrum\431\img003701.jpg,dataset\taming_transformer\tt-coco_spectrum\img001541.jpg
dataset\taming_transformer\tt-coco_spectrum\img001829.jpg,dataset\taming_transformer\tt-coco_spectrum\img002581.jpg,dataset\big_gan\big\biggan-spectrum\968\img009652.jpg
dataset\big_gan\big\biggan-spectrum\708\img006772.jpg,dataset\big_gan\big\biggan-spectrum\970\img009681.jpg,dataset\taming_transformer\tt-coco_spectrum\img002860.jpg
dataset\taming_transformer\tt-coco_spectrum\img003464.jpg,dataset\taming_transformer\tt-coco_spectrum\img003924.jpg,dataset\big_gan\big\biggan-spectrum\376\img003085.jpg
dataset\taming_transformer\tt-coco_spectrum\img003426.jpg,dataset\taming_transformer\tt-coco_spectrum\img000022.jpg,dataset\big_gan\big\biggan-spectrum\614\img005735.jpg
dataset\taming_transformer\tt-coco_spectrum\img003046.jpg,dataset\taming_transformer\tt-coco_spectrum\img001968.jpg,dataset\big_gan\big\biggan-spectrum\769\img007443.jpg
dataset\big_gan\big\biggan-spectrum\396\img003308.jpg,dataset\big_gan\big\biggan-spectrum\531\img004815.jpg,dataset\taming_transformer\tt-coco_spectrum\img003679.jpg
dataset\taming_transformer\tt-coco_spectrum\img001942.jpg,dataset\taming_transformer\tt-coco_spectrum\img001133.jpg,dataset\big_gan\big\biggan-spectrum\103\img000060.jpg
dataset\taming_transformer\tt-coco_spectrum\img004478.jpg,dataset\taming_transformer\tt-coco_spectrum\img002661.jpg,dataset\big_gan\big\biggan-spectrum\599\img005550.jpg
dataset\taming_transformer\tt-coco_spectrum\img000119.jpg,dataset\taming_transformer\tt-coco_spectrum\img000595.jpg,dataset\big_gan\big\biggan-spectrum\329\img002563.jpg
dataset\big_gan\big\biggan-spectrum\894\img008835.jpg,dataset\big_gan\big\biggan-spectrum\102\img000055.jpg,dataset\taming_transformer\tt-coco_spectrum\img000207.jpg
dataset\taming_transformer\tt-coco_spectrum\img003856.jpg,dataset\taming_transformer\tt-coco_spectrum\img003066.jpg,dataset\big_gan\big\biggan-spectrum\154\img000629.jpg
dataset\big_gan\big\biggan-spectrum\856\img008415.jpg,dataset\big_gan\big\biggan-spectrum\942\img009373.jpg,dataset\taming_transformer\tt-coco_spectrum\img001644.jpg
dataset\taming_transformer\tt-coco_spectrum\img000802.jpg,dataset\taming_transformer\tt-coco_spectrum\img000703.jpg,dataset\big_gan\big\biggan-spectrum\19\img001014.jpg
dataset\taming_transformer\tt-coco_spectrum\img000312.jpg,dataset\taming_transformer\tt-coco_spectrum\img002421.jpg,dataset\big_gan\big\biggan-spectrum\637\img005985.jpg
dataset\taming_transformer\tt-coco_spectrum\img002041.jpg,dataset\taming_transformer\tt-coco_spectrum\img000842.jpg,dataset\big_gan\big\biggan-spectrum\887\img008753.jpg
dataset\taming_transformer\tt-coco_spectrum\img000201.jpg,dataset\taming_transformer\tt-coco_spectrum\img001615.jpg,dataset\big_gan\big\biggan-spectrum\872\img008598.jpg
dataset\big_gan\big\biggan-spectrum\591\img005470.jpg,dataset\big_gan\big\biggan-spectrum\808\img007883.jpg,dataset\taming_transformer\tt-coco_spectrum\img004829.jpg
dataset\taming_transformer\tt-coco_spectrum\img004013.jpg,dataset\taming_transformer\tt-coco_spectrum\img001552.jpg,dataset\big_gan\big\biggan-spectrum\564\img005175.jpg
dataset\big_gan\big\biggan-spectrum\156\img000648.jpg,dataset\big_gan\big\biggan-spectrum\884\img008722.jpg,dataset\taming_transformer\tt-coco_spectrum\img001526.jpg
dataset\taming_transformer\tt-coco_spectrum\img003870.jpg,dataset\taming_transformer\tt-coco_spectrum\img003395.jpg,dataset\big_gan\big\biggan-spectrum\85\img008344.jpg
dataset\taming_transformer\tt-coco_spectrum\img004120.jpg,dataset\taming_transformer\tt-coco_spectrum\img001444.jpg,dataset\big_gan\big\biggan-spectrum\871\img008587.jpg
dataset\taming_transformer\tt-coco_spectrum\img002024.jpg,dataset\taming_transformer\tt-coco_spectrum\img002095.jpg,dataset\big_gan\big\biggan-spectrum\367\img002989.jpg
dataset\big_gan\big\biggan-spectrum\833\img008164.jpg,dataset\big_gan\big\biggan-spectrum\43\img003685.jpg,dataset\taming_transformer\tt-coco_spectrum\img003818.jpg
dataset\taming_transformer\tt-coco_spectrum\img000443.jpg,dataset\taming_transformer\tt-coco_spectrum\img003500.jpg,dataset\big_gan\big\biggan-spectrum\929\img009221.jpg
dataset\taming_transformer\tt-coco_spectrum\img002932.jpg,dataset\taming_transformer\tt-coco_spectrum\img002605.jpg,dataset\big_gan\big\biggan-spectrum\476\img004194.jpg
dataset\big_gan\big\biggan-spectrum\678\img006434.jpg,dataset\big_gan\big\biggan-spectrum\786\img007637.jpg,dataset\taming_transformer\tt-coco_spectrum\img001451.jpg
dataset\taming_transformer\tt-coco_spectrum\img000359.jpg,dataset\taming_transformer\tt-coco_spectrum\img001373.jpg,dataset\big_gan\big\biggan-spectrum\971\img009695.jpg
dataset\big_gan\big\biggan-spectrum\411\img003487.jpg,dataset\big_gan\big\biggan-spectrum\655\img006188.jpg,dataset\taming_transformer\tt-coco_spectrum\img002592.jpg
dataset\taming_transformer\tt-coco_spectrum\img003198.jpg,dataset\taming_transformer\tt-coco_spectrum\img004007.jpg,dataset\big_gan\big\biggan-spectrum\121\img000267.jpg
dataset\taming_transformer\tt-coco_spectrum\img001011.jpg,dataset\taming_transformer\tt-coco_spectrum\img004750.jpg,dataset\big_gan\big\biggan-spectrum\849\img008333.jpg
dataset\taming_transformer\tt-coco_spectrum\img004789.jpg,dataset\taming_transformer\tt-coco_spectrum\img002762.jpg,dataset\big_gan\big\biggan-spectrum\386\img003190.jpg
dataset\big_gan\big\biggan-spectrum\53\img004796.jpg,dataset\big_gan\big\biggan-spectrum\421\img003590.jpg,dataset\taming_transformer\tt-coco_spectrum\img002498.jpg
dataset\taming_transformer\tt-coco_spectrum\img003297.jpg,dataset\taming_transformer\tt-coco_spectrum\img003972.jpg,dataset\big_gan\big\biggan-spectrum\133\img000398.jpg
dataset\taming_transformer\tt-coco_spectrum\img004881.jpg,dataset\taming_transformer\tt-coco_spectrum\img004731.jpg,dataset\big_gan\big\biggan-spectrum\991\img009912.jpg
dataset\big_gan\big\biggan-spectrum\164\img000733.jpg,dataset\big_gan\big\biggan-spectrum\651\img006143.jpg,dataset\taming_transformer\tt-coco_spectrum\img004452.jpg
dataset\taming_transformer\tt-coco_spectrum\img004008.jpg,dataset\taming_transformer\tt-coco_spectrum\img003856.jpg,dataset\big_gan\big\biggan-spectrum\634\img005952.jpg
dataset\taming_transformer\tt-coco_spectrum\img004286.jpg,dataset\taming_transformer\tt-coco_spectrum\img001389.jpg,dataset\big_gan\big\biggan-spectrum\567\img005207.jpg
dataset\big_gan\big\biggan-spectrum\688\img006541.jpg,dataset\big_gan\big\biggan-spectrum\968\img009657.jpg,dataset\taming_transformer\tt-coco_spectrum\img003054.jpg
dataset\big_gan\big\biggan-spectrum\130\img000366.jpg,dataset\big_gan\big\biggan-spectrum\960\img009575.jpg,dataset\taming_transformer\tt-coco_spectrum\img003657.jpg
dataset\taming_transformer\tt-coco_spectrum\img001195.jpg,dataset\taming_transformer\tt-coco_spectrum\img002251.jpg,dataset\big_gan\big\biggan-spectrum\144\img000514.jpg
dataset\big_gan\big\biggan-spectrum\897\img008868.jpg,dataset\big_gan\big\biggan-spectrum\397\img003313.jpg,dataset\taming_transformer\tt-coco_spectrum\img000874.jpg
dataset\taming_transformer\tt-coco_spectrum\img003123.jpg,dataset\taming_transformer\tt-coco_spectrum\img004706.jpg,dataset\big_gan\big\biggan-spectrum\312\img002386.jpg
dataset\big_gan\big\biggan-spectrum\239\img001568.jpg,dataset\big_gan\big\biggan-spectrum\381\img003142.jpg,dataset\taming_transformer\tt-coco_spectrum\img002271.jpg
dataset\taming_transformer\tt-coco_spectrum\img000003.jpg,dataset\taming_transformer\tt-coco_spectrum\img001906.jpg,dataset\big_gan\big\biggan-spectrum\621\img005810.jpg
dataset\big_gan\big\biggan-spectrum\593\img005490.jpg,dataset\big_gan\big\biggan-spectrum\83\img008121.jpg,dataset\taming_transformer\tt-coco_spectrum\img004344.jpg
dataset\big_gan\big\biggan-spectrum\891\img008808.jpg,dataset\big_gan\big\biggan-spectrum\471\img004144.jpg,dataset\taming_transformer\tt-coco_spectrum\img004744.jpg
dataset\taming_transformer\tt-coco_spectrum\img001849.jpg,dataset\taming_transformer\tt-coco_spectrum\img002458.jpg,dataset\big_gan\big\biggan-spectrum\36\img002909.jpg
dataset\big_gan\big\biggan-spectrum\549\img005005.jpg,dataset\big_gan\big\biggan-spectrum\110\img000144.jpg,dataset\taming_transformer\tt-coco_spectrum\img002448.jpg
dataset\taming_transformer\tt-coco_spectrum\img004824.jpg,dataset\taming_transformer\tt-coco_spectrum\img003352.jpg,dataset\big_gan\big\biggan-spectrum\559\img005112.jpg
dataset\taming_transformer\tt-coco_spectrum\img002209.jpg,dataset\taming_transformer\tt-coco_spectrum\img003534.jpg,dataset\big_gan\big\biggan-spectrum\139\img000454.jpg
dataset\taming_transformer\tt-coco_spectrum\img004337.jpg,dataset\taming_transformer\tt-coco_spectrum\img002411.jpg,dataset\big_gan\big\biggan-spectrum\306\img002313.jpg
